SJQ_20150616_HC_16.eaf	a219	jyanᴱ ntqenᴱenꟲ qnaᴳ	jyan ntqenen qna	_
SJQ_20150616_HC_16.eaf	a220	qanᴱ jyanᴱ ntqenᴱenꟲ qnaᴳ	Qan jyan ntqenen qna	The same traditions are the way we continue on
SJQ_20150616_HC_16.eaf	a221	qoᴱ stenᴶenᴵ	qo stenen,	with our fathers
SJQ_20150616_HC_16.eaf	a222	qoᴱ yqanᴱanᴱ	qo yqanan .	and mothers.
SJQ_20150616_HC_16.eaf	a223	kanqᴳ chaqꟳ nkaᴶ noᴵ waꟲ ntyqanᴱ skwaꟳ ranꟳ ndywenᴶenqᴵ qoᴱ	Kanq-chaq nka no wa ntyqan skwa ran ndywenenq, qo.	Yes, indeed, these traditions just are the way they are, and
SJQ_20150616_HC_16.eaf	a224	jaᴬ laᴵ taᴬ ndywenᴶenqᴵ chaqꟳ jaᴬ tsanᴱ	Ja-la ta ndywenenq chaq ja tsan,	We cannot say not to go forth,
SJQ_20150616_HC_16.eaf	a225	jaᴬ tyqanᴱanᴱ	ja tyqanan	we cannot say not to go about
SJQ_20150616_HC_16.eaf	a226	raᴱ no tiꟲ qneᴵ kquꟲ ndiyoᴮ si ntyqoꟲ chaqꟳ	ra-no ti qne kqu ndiyo-si ntyqo chaq.	while God is still raising us up.
SJQ_20150616_HC_16.eaf	a227	raᴱ no tiꟲ qneᴵ kquꟲ ndiyoᴮ si ntyqoꟲ chaqꟳ	ra-no ti qne kqu ndiyo-si ntyqo chaq.	while God is still raising us up.
SJQ_20150616_HC_16.eaf	a228	kanqᴳ noᴬ chiꟳ nyiᴶ	Kanq no chi-nyi,	Yes, indeed,
SJQ_20150616_HC_16.eaf	a229	chaqꟳ kwanꟲ tiᴶ qanᴶ ntyqanᴵ renqᴬ	chaq kwan ti qan ntyqan renq.	this is just the way people go about.
SJQ_20150616_HC_16.eaf	a230	kwanꟲ tiᴶ qaᴶ jnyaꟲ yaqꟲ	Kwan ti qa jnya yaq,	It is just the way they asked by hand
SJQ_20150616_HC_16.eaf	a231	tqwaᴬ	tqwa	_
SJQ_20150616_HC_16.eaf	a232	tqwaᴬ renqᴬ	tqwa renq	_
SJQ_20150616_HC_16.eaf	a233	chaqꟳ kwanꟲ tiᴶ qanᴶ	chaq kwan ti qan	_
SJQ_20150616_HC_16.eaf	a234	jnyaꟲ yaqꟲ	jnya yaq,	_
SJQ_20150616_HC_16.eaf	a235	tqwaᴬ renqᴬ	tqwa renq	_
SJQ_20150616_HC_16.eaf	a236	kwanꟲ tiᴶ qaᴶ jnyaꟲ yaqꟲ	Kwan ti qa jnya yaq,	It is just the way they asked by hand
SJQ_20150616_HC_16.eaf	a237	tqwaᴬ renqᴬ qinᴶ	tqwa renq qin	they [asked] by mouth
SJQ_20150616_HC_16.eaf	a238	niᴬ kwaᴬ nkaᴶ snyiqᴵ qyaꟲ	ni kwa nka snyiq qya ,	for each and every child of the mountains,
SJQ_20150616_HC_16.eaf	a239	niᴬ kwaᴬ nkaᴶ snyiqᴵ qyaꟲ	ni kwa nka snyiq qya ,	for each and every child of the mountains,
SJQ_20150616_HC_16.eaf	a240	niᴬ kwaᴬ nkaᴶ snyiqᴵ kchinᴵ neꟲ ndywenᴶenqᴵ	ni-kwa nka snyiq kchin ne , ndywenenq.	for each and every child of the community, we say.
SJQ_20150616_HC_16.eaf	a241	seᴬ nyoꟳ reᴮ	Se nyo: re ,	Sirs!
SJQ_20150616_HC_16.eaf	a242	qanᴱ ndiya riqꟲ tiyeᴵ qwanᴵ	Qan ndiya riq tiye qwan	_
SJQ_20150616_HC_16.eaf	a243	qanᴱ ndiya riqꟲ tiyeᴵ qwanᴵ chaqꟳ naꟳ	Qan ndiya riq tiye qwan chaq-na	As for you that
SJQ_20150616_HC_16.eaf	a244	ntqanᴵ wanᴬ inꟲ	ntqan wan in,	are going about,
SJQ_20150616_HC_16.eaf	a245	ndonᴵ wanᴬ inꟲ	ndon wan in.	that are standing guard.
SJQ_20150616_HC_16.eaf	a246	naꟳ	Na	_
SJQ_20150616_HC_16.eaf	a247	naꟳ kaꟲ ndwenᴶenqᴵ chaqꟳ	Na ka ndwenenq chaq	We cannot say
SJQ_20150616_HC_16.eaf	a248	jaᴬ tsanᴱ	ja tsan,	not to go forth,
SJQ_20150616_HC_16.eaf	a249	jaᴬ tyqanᴶanᴵ	ja tyqanan.	not to go about.
SJQ_20150616_HC_16.eaf	a250	jorᴬkeᴬ chaqꟳ kwanꟲ nyaᴶ jyaqꟳ skwaꟳ ndywenᴶenqᴵ	Jorke chaq kwan nya jyaq skwa ndywenenq.	Because that is the way it is laid out, we say.
SJQ_20150616_HC_16.eaf	a251	chiꟳ nyiᴶ chaqꟳ kanqᴳ	Chi-nyi chaq kanq	This is true
SJQ_20150616_HC_16.eaf	a252	ndiyoᴮ si sqwa yaq	Ndiyo-si sqwa yaq,	May God extend his hand,
SJQ_20150616_HC_16.eaf	a253	sqwaᴮ skon qnaᴳ skaᴬskanᴱanᴱ qoᴱ wanᴶ neꟲ	sqwa skon qna skaskanan qo wan ne.	extend his arm to us, to you, to all, now.
SJQ_20150616_HC_16.eaf	a254	ndiyoᴮ si sqwa yaq	Ndiyo-si sqwa yaq,	May God send his hand,
SJQ_20150616_HC_16.eaf	a255	skaᴬ	ska	_
SJQ_20150616_HC_16.eaf	a256	ndiyoᴮ si sqwa	Ndiyo-si sqwa	_
SJQ_20150616_HC_16.eaf	a257	skon qnaᴳ	skon qna	_
SJQ_20150616_HC_16.eaf	a258	sqwaᴮ skon qnaᴳ skaᴬskanᴱanᴱ qoᴱ wanᴶ neꟲ	sqwa skon qna skaskanan qo wan ne.	extend his arm to us, to you, to all, now.
SJQ_20150616_HC_16.eaf	a259	kwanꟲ nyanᴶ ntqenᴵ chaqꟳ tyqanᴶanᴵ	Kwan nyan ntqen chaq tyqanan ,	This is the way we must go about,
SJQ_20150616_HC_16.eaf	a260	kwanꟲ nyanᴶ ntqenᴵ chaqꟳ tyonᴮ	kwan nyan ntqen chaq tyon.	this is the way we must stand guard.
SJQ_20150616_HC_16.eaf	a261	jaᴱ no nkanᴮ ska tnyaꟳ	Ja-no nkan ska tnya,	When we have this duty,
SJQ_20150616_HC_16.eaf	a262	nkanᴮ ska kchinᴵ ndywenᴶenqᴵ	nkan ska kchin ndywenenq.	when we are this community, we say.
SJQ_20150616_HC_16.eaf	a263	qanᴱ ndiya riqꟲ tiyeᴵ qwanᴵ	Qan ndiya riq tiye qwan.	As for you.
SJQ_20150616_HC_16.eaf	a264	chaqꟳ naꟳ ntqoᴱ tonᴬ	Chaq na ntqo ton,	As you were chosen,
SJQ_20150616_HC_16.eaf	a265	ntqoᴱ tkwaᴮ wan	ntqo tkwa wan.	you were put up for office.
SJQ_20150616_HC_16.eaf	a266	chaqꟳ naꟳ qneᴶ wanꟳ serᴬwiᴮ	Chaq na qne wan serwi,	To serve
SJQ_20150616_HC_16.eaf	a267	noᴱ nkaᴶ qyaꟲ	no nka qya ,	the mountains,
SJQ_20150616_HC_16.eaf	a268	noᴱ nkaᴶ kchinᴱ ndywenᴶenqᴵ qoᴱ	no nka kchin, ndywenenq qo	the community, we say and
SJQ_20150616_HC_16.eaf	a269	kwiqᴶ janqᴳ jaᴬ ndyiᴵ ranꟳ	Kwiq janq ja ndyi ran.	It is just this which can’t end,
SJQ_20150616_HC_16.eaf	a270	kwiqᴶ janqᴳ jaᴬ ndyiᴵ ranꟳ	Kwiq janq ja ndyi ran.	It is just this which can’t end,
SJQ_20150616_HC_16.eaf	a271	kwiqᴶ janqᴳ jaᴬ xyaqꟲ ranꟳ ndywenᴶenqᴵ	Kwiq janq ja xyaq ran ndywenenq.	it is just this which can’t fade, we say.
SJQ_20150616_HC_16.eaf	a272	qanᴱ ndiya riqꟲ tiyinᴱinᴱ neꟲ inꟲ	Qan ndiya riq tiyinin ne, in.	As for us now, hm?
SJQ_20150616_HC_16.eaf	a273	jaᴬ laᴵ taᴬ tykwenᴶenqᴵ chaqꟳ jaᴬ tsanᴱanᴱ	Ja-la ta tykwenenq chaq ja tsanan,	We cannot say not to go forth,
SJQ_20150616_HC_16.eaf	a274	jaᴬ tyqanᴱanᴱ siᴱ ti qneᴵ kquꟲ ndiyoᴮ si ndywenꟲenqᴵ	ja tyqanan si-ti qne kqu Ndiyo-si ndywenenq .	we cannot say not to go about while God still provides us with life, we say.
SJQ_20150616_HC_16.eaf	a275	kanqᴳ chiꟳ nyiᴶ	Kanq chi-nyi.	Truly.
SJQ_20150616_HC_16.eaf	a276	qanᴱ ndiya riqꟲ tiyeᴵ qwanᴵ chaqꟳ naꟳ	Qan ndiya riq tiye qwan chaq na	As for you
SJQ_20150616_HC_16.eaf	a277	ntqanᴵ wanᴬ	ntqan wan,	going about,
SJQ_20150616_HC_16.eaf	a278	ndonᴵ wanᴬ inꟲ	ndon wan in.	that are standing guard, hm?
SJQ_20150616_HC_16.eaf	a279	ntkwaᴱ jynyaqᴱ	Ntkwa jynyaq	_
SJQ_20150616_HC_16.eaf	a280	ntkwaᴱ jynyaqᴱ yaqᴱ	Ntkwa jynyaq yaq,	You are making your hands tired,
SJQ_20150616_HC_16.eaf	a281	ntkwaᴱ jynyaqᴱ yaqᴱ	Ntkwa jynyaq yaq,	You are making your hands tired,
SJQ_20150616_HC_16.eaf	a282	ntkwaᴱ jynyaqᴱ kyaqᴱ wanᴱ	ntkwa jynyaq kyaq wan	you are making your feet tired.
SJQ_20150616_HC_16.eaf	a283	ntqanᴵ wanᴬ	ntqan wan.	going around
SJQ_20150616_HC_16.eaf	a284	kwiqᴶ ndiyoᴮ si sqwaᴮ yaq qinᴱ qwanᴵ neꟲ	Kwiq ndiyo-si sqwa yaq qin qwan, ne,	May God extend you a hand now,
SJQ_20150616_HC_16.eaf	a285	kwiqᴶ ndiyoᴮ si sqwaᴮ yaq qinᴱ qwanᴵ neꟲ	Kwiq ndiyo-si sqwa yaq qin qwan, ne,	May God extend you a hand now,
SJQ_20150616_HC_16.eaf	a286	chaqꟳ naꟳ ntqanᴵ wanᴬ	chaq na ntqan wan,	as for you that are going about,
SJQ_20150616_HC_16.eaf	a287	ndonᴵ wanᴬ ndywenᴶenqᴵ	ndon wan, ndywenenq	that are standing guard, we say
SJQ_20150616_HC_16.eaf	a288	yaqꟳ	Yaq	_
SJQ_20150616_HC_16.eaf	a289	yaqꟳ chaqꟳ kwaꟲ tiᴶ nyanᴶ chaqꟳ jyaqꟳ skwaꟳ	Yaq, chaq kwa ti nyan chaq-jyaq skwa.	As this is the way things are laid out.
SJQ_20150616_HC_16.eaf	a290	yaqꟳ chaqꟳ kwaꟲ tiᴶ nyanᴶ chaqꟳ jyaqꟳ skwaꟳ	Yaq, chaq kwa ti nyan chaq-jyaq skwa.	As this is the way things are laid out.
SJQ_20150616_HC_16.eaf	a291	kwaꟲ tiᴶ nyanᴶ yanᴳ stenᴶenᴵ	Kwa ti nyan yan stenen,	This is just the way our fathers came,
SJQ_20150616_HC_16.eaf	a292	kwaꟲ tiᴶ nyanᴶ yanᴳ yqanᴱanᴱ	kwa ti nyan yan yqanan.	this is just the way our mothers came.
SJQ_20150616_HC_16.eaf	a293	kwaꟲ tiᴶ nyanᴶ yanᴳ qyuᴱ klaᴶ	Kwa ti nyan yan qyu kla	This is just the way the old men,
SJQ_20150616_HC_16.eaf	a294	qanᴱ klaᴶ neꟲ inꟲ	qan kla ne, in.	the old women came, now, hm?
SJQ_20150616_HC_16.eaf	a295	ntqanᴱanᴱ jyaqꟳ skwaꟳ reꟲ qinᴱ stenᴶenᴵ	Ntqanan jyaq skwa re qin stenen,	Because it was already thus to our fathers,
SJQ_20150616_HC_16.eaf	a296	qinᴱ yqanᴱanᴱ ndywenᴶenqᴵ	qin yqanan, ndywenenq.	because it was already thus to our mothers, we say.
SJQ_20150616_HC_16.eaf	a297	kanqᴳ chaqꟳ nkaᴶ noᴵ kaꟲ jaᴬ ndywenᴶenqᴵ chaqꟳ	Kanq chaq nka no ka ja ndywenenq, chaq	_
SJQ_20150616_HC_16.eaf	a298	kanqᴳ chaqꟳ nkaᴶ noᴵ kaꟲ jaᴬ	Kanq chaq nka no ka ja	_
SJQ_20150616_HC_16.eaf	a299	kanqᴳ chaqꟳ nkaᴶ noᴵ kaꟲ jaᴬ ndywenᴶenqᴵ chaqꟳ noᴶ jaᴬ tsanᴱanᴱ ntyqoꟲ chaqꟳ	Kanq chaq nka no ka ja ndywenenq, chaq no ja tsanan ntyqo chaq.	This is why we cannot say, not to go about, indeed.
SJQ_20150616_HC_16.eaf	a300	kwanꟲ ntyqanᴶ raᴱ inꟲ	Kwan ntyqan ra in.	Yes indeed, hm?
SJQ_20150616_HC_16.eaf	a301	taꟲ loᴶ tiᴳ	Ta lo ti.	Please bear with us.
SJQ_20150616_HC_16.eaf	a302	kwiqᴶ kwanꟲ nyanᴶ jyanᴬ xkaᴵ noᴬ nkaᴶ yaqꟲ noᴬ nkaᴶ kyaqᴵ	Kwiq kwan nyan jyan xka no nka yaq , no nka kyaq	In the same way, should come the one who is a hand, the one who is a foot .
SJQ_20150616_HC_16.eaf	a303	jyanᴬ jyanᴬ tqenꟲ qnyaᴶ raᴱ no waꟲ tsaᴶ yuᴵ syaᴱ wa laᴳ	jyan, jyan tqen qnya ra no wa tsa yu sya wa la.	to come get me when those authority are ready to go pray
SJQ_20150616_HC_16.eaf	a304	jyanᴬ jyanᴬ tqenꟲ qnyaᴶ raᴱ no waꟲ tsaᴶ yuᴵ syaᴱ wa laᴳ	jyan, jyan tqen qnya ra no wa tsa yu sya wa la.	to come get me when those authority are ready to go pray
SJQ_20150616_HC_16.eaf	a305	jyanᴬ jyanᴬ tqenꟲ qnyaᴶ raᴱ no waꟲ tsaᴶ yuᴵ syaᴱ wa laᴳ	jyan, jyan tqen qnya ra no wa tsa yu sya wa la.	to come get me when those authority are ready to go pray
SJQ_20150616_HC_16.eaf	a306	jyanᴬ jyanᴬ tqenꟲ qnyaᴶ laᴱ no waꟲ tsaᴶ yuᴵ syaᴱ wa laᴳ	Jyan, jyan tqen qnya la no wa tsa yu sya wa la.	They should come get me when those in authority are ready to go pray.
SJQ_20150616_HC_16.eaf	a307	kwanꟲ nyanᴶ raᴱ inꟲ	Kwan nyan ra in !	Yes indeed!
SJQ_20150616_HC_16.eaf	a308	kanqᴳ tiᴬ tnyaꟳ ntqanᴵ qoᴶ waᴳ reꟲ	Kanq ti tnya ntqan qo wa re.	This is the purpose of our visit.
SJQ_20150616_HC_16.eaf	a309	kwanꟲ ntyqanᴶ raᴱ inꟲ cheꟳ taꟲ loᴶ tiᴳ	Kwan ntyqan ra in che ta lo ti.	Yes indeed sir, please be patient with us.
SJQ_20150616_HC_16.eaf	a310	kwiqᴶ raᴱ no waꟲ ndyaᴵ tiᴱ kyaꟲ kwiqᴶ raᴱ wa tkwaᴱ reꟲ raᴱ sna reꟲ kwiqᴶ raᴱ wa jaᴱ kwaᴶ reꟲ waꟲ tyiꟲ snaꟲ renqᴱ laᴳ	Kwiq ra no wa ndya ti kya, kwiq ra wa tkwa re , ra sna re, kwiq ra wa ja-kwa re , wa tyi-sna renq la .	At the appointed time around two, three, or four they will commence the prayers.
SJQ_20150616_HC_16.eaf	a311	kwiqᴶ wanꟲ nqneᴱ yuᴵ qinᴬ ranꟳ kwiqᴶ kwanꟲ nqneᴱ yuᴵ qinᴬ ranꟳ jaᴬ neᴱ kwiqᴶ waᴳ reꟲ	Kwiq wan nqne yu qin ran, kwiq kwan nqne yu qin ran, ja-ne kwiq wa re .	Yes that is the way it is done
SJQ_20150616_HC_16.eaf	a312	kwanꟲ nyanᴶ kaᴱ kwaꟳ noᴶ sqwaᴮ waᴳ xkaᴵ sonᴶ kyaꟲ	Kwan nyan ka, kwa no sqwa wa xka son kya	Yes indeed, we tomorrow we will dispatch a messenger to you.
SJQ_20150616_HC_16.eaf	a313	kwanꟲ nyanᴶ kaᴱ kwaꟳ noᴶ sqwaᴮ waᴳ xkaᴵ sonᴶ kyaꟲ	Kwan nyan ka, kwa no sqwa wa xka son kya	Yes indeed, we tomorrow we will dispatch a messenger to you.
SJQ_20150616_HC_16.eaf	a314	weꟳ noᴶ sqweꟳ ranꟳ	We-no sqwe ran.	Thank you, that sounds good.
SJQ_20150616_HC_16.eaf	a315	kwanꟲ ntyqanᴶ raᴱ inꟲ tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ	Kwan ntyqan ra in, tyqwi chaq-tlyu-riq qin	Yes indeed, please bear with us.
SJQ_20150616_HC_16.eaf	a316	kanqᴳ tiᴬ noᴬ tnya ntqanᴵ waᴳ reꟲ	Kanq ti no tnya ntqan wa re.	This is the purpose of our visit.
SJQ_20150616_HC_16.eaf	a317	kwanꟲ nyanᴶ ranꟳ inꟲ tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ	Kwan nyan ran in, tyqwi chaq-tlyu-riq qin	_
SJQ_20150616_HC_16.eaf	a318	chaqꟳ kwaꟳ tiᴶ tnyaꟳ	chaq kwa ti tnya	_
SJQ_20150616_HC_16.eaf	a319	chaqꟳ kwaꟳ tiᴶ tnyaꟳ ntqanᴵ	chaq kwa ti tnya ntqan	_
SJQ_20150616_HC_16.eaf	a320	tnyaꟳ ntqanᴵ waᴳ	tnya ntqan wa	_
SJQ_20150616_HC_16.eaf	a321	kwanꟲ nyanᴶ ranꟳ inꟲ	Kwan nyan ran in,	_
SJQ_20150616_HC_16.eaf	a322	tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ	tyqwi chaq-tlyu-riq qin	_
SJQ_20150616_HC_16.eaf	a323	chaqꟳ kwaꟳ tiᴶ tnyaꟳ ntqanᴵ	chaq kwa ti tnya ntqan	_
SJQ_20150616_HC_16.eaf	a324	waᴳ reꟲ	wa re	_
SJQ_20150616_HC_16.eaf	a325	kwiqᴶ	kwiq	_
SJQ_20150616_HC_16.eaf	a326	kwiqᴶ kwaꟲ ntyqanᴶ raᴱ	kwiq kwa ntyqan ra	_
SJQ_20150616_HC_16.eaf	a327	tyqwiᴬ chaqꟳ tlyuꟲ	tyqwi chaq-tlyu	_
SJQ_20150616_HC_16.eaf	a328	tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ	tyqwi chaq-tlyu-riq qin	_
SJQ_20150616_HC_16.eaf	a329	kwaꟳ tiᴶ tnyaꟳ ntqanᴵ waᴳ reꟲ	kwa ti tnya ntqan wa re	_
SJQ_20150616_HC_16.eaf	a330	kwanꟲ [tiᴶ] nyanᴶ ranꟳ inꟲ 	Kwan [ti] nyan ran in,	_
SJQ_20150616_HC_16.eaf	a331	kwanꟲ nyanᴶ ranꟳ inꟲ tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ chaqꟳ kwaꟳ tiᴶ tnyaꟳ ntqanᴵ waᴳ reꟲ kwiqᴶ kwaꟲ ntyqanᴶ	Kwan nyan ran in, tyqwi chaq-tlyu-riq qin chaq kwa ti tnya ntqan wa re kwiq kwa ntyqan	_
SJQ_20150616_HC_16.eaf	a332	ntyqanᴶ raᴱ	ntyqan ra	_
SJQ_20150616_HC_16.eaf	a333	kwanꟲ nyanᴶ ranꟳ inꟲ tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ chaqꟳ kwaꟳ tiᴶ tnyaꟳ ntqanᴵ waᴳ reꟲ kwiqᴶ kwaꟲ ntyqanᴶ raᴱ tyqwiᴬ chaqꟳ tlyuꟲ riqꟲ qinᴳ kwaꟳ tiᴶ tnyaꟳ ntqanᴵ waᴳ reꟲ	Kwan nyan ran in, tyqwi chaq-tlyu-riq qin chaq kwa ti tnya ntqan wa re kwiq kwa ntyqan ra tyqwi chaq-tlyu-riq qin kwa ti tnya ntqan wa re.	This is the purpose of our visit. Please bear with us. This is the purpose of our visit.
SJQ_20150616_HC_16.eaf	a334	kwiqᴶ ndiyoᴮ si ntyqan qoꟲ qinᴳ	Kwiq Ndiyo-si ntyqan -qo qin	May God be with you
SJQ_20150616_HC_16.eaf	a335	kwanꟲ ntyqanᴶ raᴱ inꟲ	Kwan ntyqan ra in.	Yes, indeed, hm?
SJQ_20150616_HC_16.eaf	a336	weꟳnoᴶ waꟲ nkyaᴶ waᴳ reꟲ neꟲ	Weno wa nkya wa re ne.	We will be going now.
SJQ_20150616_HC_16.eaf	a337	waꟲ nkyaᴶ waᴳ reꟲ niꟲ yuᴱ klaᴶ	Wa nkya wa re ni yu kla!	We will be going now, sir!
SJQ_20150616_HC_16.eaf	a338	waꟲ nkyaᴶ waᴳ reꟲ niꟲ yuᴱ klaᴶ	Wa nkya wa re ni, yu kla!	We will be going now, sir!
SJQ_20150616_HC_16.eaf	a339	weꟳnoᴶ weꟳnoᴶ	Weno, weno!	Very good!
SJQ_20150616_HC_16.eaf	a340	waꟲ nkyaᴶ waᴳ reꟲ neꟲ waꟲ xqweꟳ qwanᴶ neqᴶ klaᴶ	Wa nkya wa re ne, wa-xqwe qwan neq kla	We will be going now sir, Thank you very much.
SJQ_20150616_HC_17.eaf	a1	loᴬ ntyqanᴶ renqꟲ chaqf kyqyaᴶ kyoᴬ qoᴱ wraᴱ nuᴱ waꟲ ntsaqg loᴬ yuᴬ kanqꟲ inꟲ	lo ntyqan renq chaqF kyqya kyo, qo wra nu wa ntsaqG lo yu kanq in,	First they have to watch for the rain,
SJQ_20150616_HC_17.eaf	a2	qoᴱ wraᴱ nuᴱ waꟲ ntsaqg loᴬ yuᴬ kanqꟲ inꟲ	qo wra nu wa ntsaqG lo yu kanq in,	when the soil is wet then,
SJQ_20150616_HC_17.eaf	a3	kanqᴳ nuᴬ waꟲ tsaᴮ renqᴬ sqwaᴮ renqᴬ ntskwaqᴮ neqꟲ tiyuᴵ	Kanq nu wa tsa renq sqwa renq ntskwaq neq tiyu,	then people have to go deposit the corn into the soil.
SJQ_20150616_HC_17.eaf	a4	qoᴱ kanqᴳ taꟲ renqᴬ sqenᴬ tyjinᴮ snoqᴬ tsanᴬ	qo kanq ta renq sqen tyjin snoq tsan,	Then they have to let eight days pass,
SJQ_20150616_HC_17.eaf	a5	kanqꟲ tsaᴬ ntqanᴱ renqᴬ qinᴶ	kanq tsa ntqan renq qin	then they have to go see it (the corn).
SJQ_20150616_HC_18.eaf	a1	jloᴬ ntyqanᴶ renqꟲ chaqꟳ kyqyaᴶ kyoᴬ	Jlo ntyqan renq chaq kyqya kyo,	First they have to watch for the rain,
SJQ_20150616_HC_18.eaf	a2	qoe wraᴱ nuᴱ waꟲ ntsaqᴳ loᴬ yuᴬ in ꟲ	qoe wra nu wa ntsaq lo yu in-	when the soil is wet then
SJQ_20150616_HC_19.eaf	a1	jloᴬ ntyqanᴶ renqᴵ chaqꟳ kyqyaj kyoᴵ	Jlo ntyqan renq chaq kyqyaj kyo,	First they have to watch for the rain,
SJQ_20150616_HC_19.eaf	a2	qoᴱ wraᴱ nuᴱ wac ntsaqᴳ loᴬ yuᴵ kanqꟲ inꟲ	qo wra nu wac ntsaq lo yu kanq in	when the soil is wet then,
SJQ_20150616_HC_19.eaf	a3	kanqᴳ nuᴬ waꟲ tsaᴮ renqᴬ sqwaᴮ renqᴬ ntskwaqᴮ neqꟲ tiyui	kanq nu wa tsa renq sqwa renq ntskwaq neq tiyuI,	then people have to go deposit the corn into the soil.
SJQ_20150616_HC_19.eaf	a4	qoꟲ kanqᴳ taꟲ renqᴬ sqenᴬ tyjinᴮ snoqᴬ tsanᴬ	qo kanq ta renq sqen tyjin snoq tsan,	Then they have to let eight days pass,
SJQ_20150616_HC_19.eaf	a5	kanqꟲ tsaᴬ ntqanᴱ renqᴬ siᴱ wac ntsuᴳ klaᴬ	kanq tsa ntqan renq si waC ntsu kla,	then they have to go see it (the corn).
SJQ_20150616_HC_19.eaf	a6	chaqꟳ noᴬ waꟲ tyiᴱ snaꟲ qneᴶ renqᴬ kwentaᴱ qinᴬ ranꟳ	chaq no wa tyi sna qne renq kwenta qin ran.	Then they have to go if the corn has sprouted so that they can begin to take care of it.
SJQ_20150616_HC_19.eaf	a7	qoᴱ wraᴱ noᴬ waꟲ ntkwaꟳ kxinqꟲ neqꟲ ranꟳ kanqᴳ noᴬ waꟲ qneᴶ renqꟲ kqnaꟲ qinᴱ ranꟳ chaqꟳ tywiꟲ sqenᴳ	Qo wra no wa ntkwa kxinq neq ran kanq no wa qne renq kqna qin ran chaq tywi sqen,	And when the weeds are growing around the corn,
SJQ_20150616_HC_19.eaf	a8	sqenᴬ noᴬ ntkwaꟳ ranᴱ	sqen no ntkwa ran.	then they have to clean it so that the area where the corn plants are is very clean.
SJQ_20150616_HC_22.eaf	a1	_	_	testing
SJQ_20150616_HC_22.eaf	a2	saᴬntaᴮ aꟳymaᴮ	Santa Ayma	Santa Ayma
SJQ_20150616_HC_22.eaf	a3	qyuᴱ klaᴶ qanᴱ klaᴶ	Qyu kla Qan kla	Forefathers Foremothers
SJQ_20150616_HC_22.eaf	a4	noᴬ yquꟲ noᴬ ndluꟳ noᴬ suqꟳ noᴬ senꟳ	No yqu No ndlu No suq No sen	Those who thrived Those who matured Those who multiplied
SJQ_20150616_HC_22.eaf	a5	noᴬ	yaᴳ		tykwiᴬ noᴬ yaᴳ		nyiᴬ	No	ya		tykwi No ya		nyi	Those who lived entirely Those who lived directly
SJQ_20150616_HC_22.eaf	a6	noᴬ	yaᴳ ykwaᴬ	No	ya ykwa	Those who lived evenly
SJQ_20150616_HC_22.eaf	a7	yanᴳ 		loᴬ kwanᴬ	Yan 		lo kwan	They came to the sunlight
SJQ_20150616_HC_22.eaf	a8	yanᴳ loᴬ	xaꟳ	Yan lo	xa	They came to the light
SJQ_20150616_HC_22.eaf	a9	yanᴳ	 loᴬ xaᴬ liyuᴵ	Yan	 lo xa-liyu	They came to the world.
SJQ_20150616_HC_22.eaf	a10	saᴬ kwaꟲ	nyaᴮ	kquᴮ saᴬ kwaꟲ	nyaᴮ	Sa-kwa	nya	kqu Sa-kwa	nya	So too may (they) survive So too may (they)
SJQ_20150616_HC_22.eaf	a11	kluᴮ saᴬ kwaꟲ nyaᴮ	ksuqᴮ	klu Sa-kwa nya	ksuq	So too may (they) mature
SJQ_20150616_HC_22.eaf	a12	saᴬ kwaꟲ nyaᴮ	kxinᴮ	Sa-kwa nya	kxin	So too may (they) multiply
SJQ_20150616_HC_22.eaf	a13	tyiꟲ tonᴱ tyiꟲ kqanᴶ	Tyi ton Tyi kqan	May they stand up May sit down.
SJQ_20150616_HC_22.eaf	a14	noᴬ	ntsuᴵ noᴬ	ndlaᴵ	No	ntsu No	ndla	The ones that are newborn The ones that are young
SJQ_20150616_HC_22.eaf	a15	nkaᴳ	 stenᴬ nkaᴳ 	 yqanꟲ	Nka	 sten Nka 	 yqan	The ones that are sprouting You are my father You are my mother
SJQ_20150616_HC_22.eaf	a16	nkaᴳ stenᴬ renqᴬ ndiyoᴮ si inꟲ	Nka sten renq ndiyo si in	You are their father, God!
SJQ_20150616_HC_22.eaf	a17	santo	patron	san	juan bautista	Santo	Patron	San	Juan Bautista	Patron Saint John the Baptist.
SJQ_20150616_HC_22.eaf	a18	nwenᴬ	nkaᴳ		reᴮ	qyaꟲ	Nwen	nka		re	qya	You are the lord of the mountains,
SJQ_20150616_HC_22.eaf	a19	nwenᴬ	nkaᴳ reᴮ	kchinᴬ	Nwen	nka re	kchin	You are the lord of the community.
SJQ_20150616_HC_22.eaf	a20	qwenᴬ	tyonᴳ qwenᴬ		tyqwiᴳ	Qwen	tyon Qwen		tyqwi	You shall stand You shall exist
SJQ_20150616_HC_22.eaf	a21	sqwaꟲ yaqᴱ sqwaꟲ		skonᴱ	Sqwa yaq Sqwa		skon	Give a hand Give an arm
